tag,title,lat,lon
2007,Foothill / Brainard,34.27437,-118.3636499
2008,Foothill / Christy,34.27424,-118.35859
2009,Foothill / Clybourn,34.27466,-118.37363
2010,Foothill / Cobalt,34.32303,-118.45177
2011,Foothill / Commerce,34.2486499,-118.2883699
2013,Foothill / Dronfield,34.3229199,-118.45563
2014,Foothill / Dunsmore,34.2352599,-118.2575599
2015,Foothill / Esko,34.27263,-118.3480099
2016,San Fernando / Brand,34.12352,-118.25486
2018,Foothill / Fenwick,34.2611099,-118.3247599
2019,Foothill / Filmore,34.28414,-118.40507
2020,Foothill / Glenwood,34.2255399,-118.2418899
2021,Foothill / Haines Canyon,34.2476299,-118.2792199
2022,Foothill / Harding,34.30121,-118.42318
2023,Foothill / Hillhaven,34.2499699,-118.2906299
2024,Foothill / Hillrose,34.2626699,-118.3279299
2025,Foothill / Home Depot,34.29543,-118.41699
2026,Foothill / Hubbard,34.3074399,-118.43005
2027,Foothill / Whitegate,34.25951,-118.3045199
2029,Foothill / Lowell,34.24042,-118.26586
2030,Foothill / Maclay,34.29846,-118.42029
2031,Foothill / Marcus,34.2478999,-118.2816099
2032,Foothill / Marnice,34.24561,-118.27422
2033,Foothill / McVine,34.2598,-118.31123
2034,Foothill / McVine,34.25955,-118.31156
2035,Summitrose / Tinker,34.2595399,-118.30185
2036,Foothill / Mt Gleason,34.2590999,-118.30247
2037,Foothill / Mountair,34.2513699,-118.2929599
2038,Foothill / New York,34.2325499,-118.2531999
2039,Foothill / Orcas,34.27462,-118.36809
2040,Foothill / Oro Vista,34.2595799,-118.3159199
2042,Foothill / Osborne,34.2758899,-118.37798
2043,Foothill / Pali,34.2431599,-118.2702699
2044,Foothill / Paxton,34.2871099,-118.4082399
2045,Foothill / Pennsylvania,34.2298399,-118.24883
2046,Foothill / Pierce,34.2775699,-118.3985499
2047,Foothill / Pinewood,34.2481499,-118.28572
2048,Foothill / Plainview,34.25488,-118.29808
2049,Foothill / Polk,34.31556,-118.44054
2050,Foothill / Ramsdell,34.2265799,-118.2441099
2052,Foothill / Riderwood,34.26419,-118.33103
2053,Foothill / Roxford,34.32224,-118.45984
2055,Foothill / Saluda,34.2417799,-118.2680499
2056,Foothill / Sayre,34.3104299,-118.43391
2057,Foothill / Sunland,34.2599899,-118.32253
2058,Sunland / Foothill,34.2596099,-118.3228
2060,Foothill / Tujunga Canyon,34.2467699,-118.2764399
2061,Foothill / Tyler,34.3182599,-118.4440299
2062,Foothill / Van Nuys,34.2808399,-118.4016
2063,Foothill / Vaughn,34.2897599,-118.4110099
2065,Foothill / Wheatland,34.2732299,-118.3529499
2066,Foothill / Woodward,34.25978,-118.30736
2067,Foothill / Wyngate,34.2577499,-118.3010799
2068,Foster Bridge / Emil,33.96981,-118.1414399
2069,Foster Bridge / Scout,33.96771,-118.13742
2074,Fountain / Hoover,34.09576,-118.2847599
2079,Fountain / Vermont,34.0956699,-118.29109
2080,San Fernando / Future,34.0987599,-118.2339999
2086,Roscoe / Rhodes,34.22154,-118.40272
2088,Franklin / Beachwood,34.10514,-118.3214399
2095,Sepulveda / Ventura,34.1529999,-118.46637
2096,Fremont / Maple,34.10154,-118.15199
2097,Fullerton Park / Ride Dock 14,33.8586199,-117.98081
2098,San Fernando / Future,34.0984999,-118.2341699
2099,Saticoy / Kester,34.2083699,-118.45763
2100,San Fernando / Macon,34.1003399,-118.2357199
2101,Gage / Perry,33.97334,-118.14405
2102,Gage / Salt Lake,33.97976,-118.20451
2103,Wilcox / Gage,33.9767099,-118.17656
2104,Gage / Atlantic,33.97786,-118.18664
2105,Gage / Bear,33.97901,-118.19746
2107,Gage / Colmar,33.97468,-118.15714
2108,Gage / Darwell,33.97405,-118.15052
2109,Gage / Eastern,33.97541,-118.16392
2110,Gage / El Selinda,33.97495,-118.15978
2111,Gage / Heliotrope,33.9771999,-118.1804599
2112,Gage / Hollenbeck,33.9800799,-118.2075099
2113,Gage / Walker,33.9764499,-118.1735099
2114,Gage / Hood,33.98032,-118.20967
2115,Gage / Jaboneria,33.9743099,-118.1528899
2116,Gage / King,33.9776,-118.18434
2117,Gage / Malabar,33.98152,-118.2278999
2118,Gage / Marconi,33.98097,-118.21581
2119,Gage / Maywood,33.97953,-118.20244
2120,Olive View Ucc,34.3245499,-118.4531199
2121,Gage / Otis,33.9784299,-118.1921399
2122,Gage / Pacific,33.9815199,-118.22484
2123,Venice / Culver City Station,34.0285899,-118.38922
2124,Gage / Santa Fe,33.98152,-118.22993
2125,Gage / Seville,33.9815099,-118.2227999
2126,Gage / State,33.9806499,-118.2127599
2127,Gage / Wilcox,33.9768099,-118.1768999
2128,Bloomfield / Artesia,33.8729099,-118.06395
2129,Bloomfield / Artesia,33.8729199,-118.06364
2140,Gardendale / Barlin,33.9117199,-118.1452799
2141,Gardendale / Downey,33.9146999,-118.1515499
2142,Arcade / Story,34.1518499,-118.20988
2144,City Terrace / Rowan,34.05446,-118.1876799
2145,Atlantic / Firestone,33.9532499,-118.18359
2146,San Fernando / Arvia,34.0948,-118.23105
2147,Via Campo / Vail,34.03276,-118.1204199
2149,Olive / 8th,34.0453399,-118.25658
2150,Flower / Venice,34.0371499,-118.26884
2151,Rosecrans / Downey,33.9038799,-118.15112
2156,Marengo / Brittania,34.057,-118.20858
2157,Garfield / Ferguson,34.00817,-118.1315299
2158,Garfield / Florence,33.9655699,-118.1513
2159,Flotilla / Garfield,34.0056099,-118.1304
2160,Wilshire / Capistrano,34.0635899,-118.3679699
2161,Wilshire / Mc Carthy Vista,34.0632499,-118.3649599
2162,Wilshire / Plymouth,34.0616899,-118.3225199
2163,Garfield / Monterey,34.1127099,-118.1397999
2164,Crenshaw / Venice,34.04441,-118.3283899
2165,Garfield / Oak,34.10764,-118.13632
2170,Garvanza / Avenue 63,34.1158099,-118.18239
2171,Figueroa / 9th,34.04605,-118.2627599
2172,Garvey / Chico,34.0626,-118.0601899
2173,Garvey / Delta,34.06253,-118.0864899
2174,Garvey / Hitchcock,34.06203,-118.1402899
2175,Garvey / Kelburn,34.0625199,-118.09484
2176,Garvey / Lee,34.0625799,-118.06697
2177,Garvey / River,34.0625699,-118.07337
2178,Garvey / Del Mar,34.0625,-118.0991899
2179,Garvey / Jackson,34.06248,-118.1039199
2180,Garvey / Muscatel,34.06256,-118.0773899
2181,Garvey / San Gabriel,34.06251,-118.0901599
2182,Garvey / Walnut Grove,34.0625499,-118.08214
2187,Myrrh / Willowbrook,33.8921999,-118.22429
2189,Gayley / Landfair,34.0658099,-118.4478
2190,Gayley / Landfair,34.07037,-118.4532999
2191,Gayley / Strathmore,34.0682699,-118.4489099
2192,San Vicente / Melrose,34.0820499,-118.38365
2193,Glendale / Locksley,34.10693,-118.26314
2194,Glendale / Locksley,34.10706,-118.26288
2195,Glendale / Reservoir,34.07831,-118.2602399
2196,Glendale / Deane,34.0981499,-118.25907
2198,Glendale / Berkeley,34.0838899,-118.25984
2199,Glendale / Clifford,34.0886599,-118.25924
2200,Glendale / Cove,34.0942599,-118.2590799
2201,Grand / 7th,34.0470999,-118.25701
2202,Glendale / Earl,34.09604,-118.25907
2203,Glendale / Effie,34.0855999,-118.25975
2204,Glendale / Fargo,34.0922599,-118.2585299
2205,Glendale / Glenhurst,34.1163099,-118.26234
2206,Glendale / La Clede,34.12012,-118.2583499
2207,Glendale / Montana,34.0795699,-118.26004
2208,Glendale / Park,34.0764999,-118.26135
2209,Glendale / Riverside,34.11124,-118.26491
2210,Glendale / Santa Ynez,34.0742499,-118.2615699
2211,Glendale / Scott,34.08172,-118.2598999
2212,Spring / 7th,34.0439699,-118.25293
2213,Glendale / Waverly,34.10832,-118.2636
2216,Glenoaks / Gain,34.2692199,-118.4066899
2217,Glenoaks / Helen,34.22899,-118.36541
2218,Glenoaks / La Tuna Canyon,34.23437,-118.37102
2220,Tampa / Nordhoff,34.2352199,-118.55372
2221,Glenoaks / Roscoe South Jog,34.22126,-118.35758
2222,Glenoaks / Shadyspring,34.2108699,-118.3460499
2223,Glenoaks / Peoria,34.2404999,-118.3778399
2224,Glenoaks / Arroyo,34.2858999,-118.4244099
2228,Glenoaks / Branford,34.2550999,-118.39329
2229,Glenoaks / Cabrini,34.2092699,-118.3440399
2230,Glenoaks / Cohasset,34.20686,-118.34154
2231,Glenoaks / Filmore,34.2766499,-118.4145899
2232,San Fernando / Pacific,34.1369,-118.26505
2233,Glenoaks / Griswold,34.28857,-118.42725
2234,Glenoaks / Harding,34.29401,-118.43301
2236,Glenoaks / Roscoe South Jog,34.2215399,-118.3574899
2238,Glenoaks / Lanark,34.2182999,-118.3541999
2239,Glenoaks / Montague,34.2586399,-118.3957999
2241,Glenoaks / Brand,34.2902299,-118.4289999
2242,Glenoaks / Maclay,34.2912799,-118.4301099
2243,Glenoaks / Nettleton,34.22491,-118.36147
2244,Glenoaks / Orange Grove,34.2967299,-118.4358799
2245,Tampa / Nordhoff,34.2357799,-118.55341
2246,Glenoaks / Osborne,34.26494,-118.40201
2248,Glenoaks / Pendleton,34.2375299,-118.3746999
2249,Glenoaks / Penrose,34.2315799,-118.3684199
2250,Glenoaks / Peoria,34.2404499,-118.3773899
2251,Glenoaks / Pierce,34.2709999,-118.4086299
2252,Glenoaks / Roscoe North Jog,34.22273,-118.35933
2253,Glenoaks / Hollywood Way,34.2133199,-118.3483399
2254,Glenoaks / Sheldon,34.24647,-118.38415
2255,Glenoaks / Osborne,34.2652499,-118.40234
2256,Glenoaks / Truesdale,34.2494499,-118.3873099
2257,Glenoaks / Tuxford,34.2342199,-118.3711899
2258,Glenoaks / Van Nuys,34.2739799,-118.4117799
2259,Glenoaks / Vaughn,34.2829199,-118.4212499
2260,Foothill / Paxton,34.28618,-118.40766
2261,Prairie / Grace,33.9682899,-118.34409
2264,Wilshire / La Jolla,34.06392,-118.36858
2265,3rd / Hoover,34.0687399,-118.2845199
2266,Victory / Empire Center,34.19083,-118.32787
2272,Grand / Adams,34.0262999,-118.27221
2276,Granger / Florence,33.9650999,-118.15065
2292,Gridley / 187th,33.8606899,-118.09104
2293,3628 Griffin,34.08693,-118.2083799
2295,Griffin / Avenue 28,34.07912,-118.21174
2296,Griffin / Avenue 31,34.0808099,-118.2117599
2297,Griffin / Avenue 33,34.0832899,-118.21185
2298,Griffin / Avenue 35,34.0850999,-118.21139
2299,Griffin / Avenue 39,34.0889299,-118.20647
2300,Griffin / Avenue 41,34.09011,-118.2052999
2301,Griffin / Avenue 43,34.09171,-118.2040999
2302,Vernon / Alcoa,34.00554,-118.20914
2303,Vernon / Alcoa,34.0057199,-118.2091299
2305,Griffith Park / Hyperion,34.1068199,-118.27253
2306,Saint George / Griffith Park,34.1087299,-118.27491
2315,Harbor Transitway / 37th St / USC,34.0176599,-118.27992
2316,Gayley / Le Conte,34.0640299,-118.44806
2318,Del Amo / Rr-Xing,33.84652,-118.21059
2320,Harbor Transitway / Manchester,33.9597999,-118.2805599
2321,Harbor Transitway / Rosecrans,33.9017499,-118.2864099
2322,Harbor Transitway / Slauson,33.9886899,-118.2802
2323,Figueroa / Imperial,33.9307799,-118.28244
2324,Harbor Transitway / Harbor Fwy Station,33.9287299,-118.28071
2328,Douglas / Park,33.9040399,-118.38323
2329,Harry Bridges / Island,33.77094,-118.2658099
2330,Culver / Pacific,33.9582899,-118.44902
2332,Harry Bridges / Wilmington,33.77056,-118.2727
2333,Tuxford / Lankershim,34.2231799,-118.38712
2339,Alameda / 223rd,33.82472,-118.2283799
2340,Alameda / 223rd,33.8247199,-118.22871
2341,1st / Boyle,34.04709,-118.2195
2342,Pacific Coast / Busch,34.0165999,-118.81837
2343,La Brea / Regent,33.9646,-118.35352
2344,Florencita / Ocean View,34.20665,-118.22751
2345,Terminal 25,34.0638899,-118.25134
2346,Orangedale / Honolulu,34.20734,-118.2323499
2348,San Vicente / Orange Grove,34.05833,-118.36266
2351,La Mirada / Alondra,33.8881099,-117.9993999
2353,Hawthorne / El Segundo,33.91691,-118.35242
2354,Hawthorne / Salvation Army,33.7452699,-118.40097
2359,Hawthorne / 118th,33.9271399,-118.35244
2360,Hawthorne / 120th,33.92328,-118.35244
2361,Hawthorne / 132nd,33.9129499,-118.3522399
2362,Hawthorne / 135th,33.9095,-118.35223
2363,Hawthorne / 138th,33.9061399,-118.3522399
2364,Hawthorne / 147th,33.89855,-118.35223
2365,Hawthorne / 154th,33.8908799,-118.35221
2366,Hawthorne / 162nd,33.88343,-118.35218
2367,Hawthorne / 166th,33.8804199,-118.3522299
2368,Hawthorne / 169th,33.87743,-118.35222
2369,Hawthorne / 182nd,33.86536,-118.35243
2371,Hawthorne / 190th,33.8579999,-118.35348
2374,Hawthorne / Via Rivera,33.7493899,-118.4051899
2375,Hawthorne / Blackhorse,33.78043,-118.3701399
2376,Hawthorne / Broadway,33.9198299,-118.3524299
2377,Flower / Pico,34.03988,-118.2670999
2378,Flower / Washington,34.03364,-118.2710699
2379,Hawthorne / Carson,33.8317899,-118.35248
2381,Rosemead / Las Tunas,34.1038999,-118.0733699
2382,Hawthorne / Crest,33.76115,-118.3931999
2383,Hawthorne / Del Amo,33.8488699,-118.35358
2385,Hawthorne / Dupre,33.75211,-118.39556
2386,Rosemead / Beverly Bl,34.01092,-118.0806399
2389,Hawthorne / Blackhorse,33.7808899,-118.36965
2390,Hawthorne / Highdridge,33.77891,-118.3845799
2391,Hawthorne / Indian Peak,33.7765399,-118.3780799
2392,Rosemead / Broadway,34.0986199,-118.0735999
2393,Hawthorne / Lomita,33.8161999,-118.35096
2394,Hawthorne / Los Verdes,33.75518,-118.3960099
2395,Florence / Rugby,33.97423,-118.22668
2396,Wilshire / Highland,34.0619899,-118.33782
2397,Grand / 2nd,34.05432,-118.2502099
2398,Hawthorne / Manhattan Beach,33.88767,-118.35221
2399,Hawthorne / Marine,33.8944399,-118.3522199
2400,Hawthorne / Palos Verdes Dr N,33.7879899,-118.35767
2401,Hawthorne / Newton,33.7996999,-118.35098
2402,Hawthorne / Ocean Crest,33.7632599,-118.39172
2403,Hawthorne / Pacific Coast,33.8053199,-118.35096
2404,Pacific Coast / Hawthorne,33.8050999,-118.3509
2406,Hawthorne / Redondo Beach,33.8748499,-118.35222
2407,Hawthorne / Granvia Altamira,33.77904,-118.3915099
2408,Hawthorne / Rolling Hills,33.79445,-118.34893
2410,Vermont / 83rd,33.9634999,-118.29148
2411,Hawthorne / Seamount,33.7728,-118.39215
2412,Hawthorne / Sepulveda,33.82586,-118.35138
2415,Hawthorne / Skypark,33.81159,-118.3509699
2417,Hawthorne / Torrance,33.8378699,-118.3535
2418,Hawthorne / Vallon,33.7485,-118.3937299
2419,Hawthorne / Indian Valley,33.7656399,-118.3910299
2420,Hawthorne / Via Rivera,33.7490399,-118.4052099
2421,Sunset / Vin Scully - Dodger Stadium,34.07262,-118.25126
2422,Sunset / Vin Scully - Dodger Stadium,34.0726199,-118.2509199
2423,Hayvenhurst / Saticoy,34.20816,-118.49454
2424,Hayvenhurst / Valerio,34.2050099,-118.4945199
2429,Hermosa / 10th,33.86062,-118.39943
2435,Hermosa / 2nd,33.85481,-118.39795
2436,Hermosa / 6th,33.8577099,-118.3986799
2438,Hermosa / Lyndon,33.8529799,-118.3974399
2439,Raymond / Union,34.14657,-118.14898
2441,Hilgard / Charing Cross,34.0776499,-118.4388899
2442,Hilgard / Le Conte,34.06426,-118.4408999
2443,Hilgard / Manning,34.0664799,-118.43958
2445,Wilshire / Wilton,34.0618399,-118.3145299
2448,Wilshire / Mansfield,34.06203,-118.34031
2449,Wilshire / Curson,34.06233,-118.35461
2451,Gage / Vermont,33.982,-118.29113
2452,Hilgard / Wyton,34.0743899,-118.4379199
2454,Hill / Colorado,34.1462399,-118.12119
2455,San Gabriel / Celito,34.0473699,-118.09064
2456,Hill / 7th,34.0457599,-118.25477
2457,Mc Clintock / Jefferson,34.0255299,-118.28686
2458,Jefferson / Mc Clintock,34.0253899,-118.2873999
2459,Hill / Martin Luther King Jr,34.0114899,-118.28029
2460,Hill / Venice,34.0348899,-118.26453
2461,Duarte / California,34.13211,-117.9945299
2464,Holloway / Hancock,34.09073,-118.3812899
2465,Holloway / La Cienega,34.0907499,-118.37665
2468,Hollywood / Genesee,34.10158,-118.35837
2469,San Fernando / Central,34.1267299,-118.2576799
2470,Argyle / Hollywood,34.1017799,-118.32528
2471,Hollywood / Argyle,34.1017699,-118.32503
2472,Atlantic / Hubbard,34.02247,-118.1564899
2473,Hollywood / Ivar,34.1014899,-118.32832
2474,Hollywood / Alexandria,34.10164,-118.2985199
2475,Vernon / Arlington,34.0038399,-118.3183799
2476,Hollywood / Argyle,34.1015099,-118.32535
2477,Hollywood / Bronson,34.1015599,-118.31816
2478,Hollywood / Cahuenga,34.10148,-118.32978
2479,Hollywood / Curson,34.10155,-118.35519
2480,Hollywood / Edgemont,34.10164,-118.29593
2481,Hollywood / Fuller,34.1014999,-118.3490999
2482,Hollywood / Gardner,34.10153,-118.35301
2484,Hollywood / Harvard,34.10163,-118.3045299
2485,Hollywood / Highland,34.10144,-118.33835
2486,Sunset / Alta Loma,34.0931799,-118.37796
2487,Hollywood / Las Palmas,34.1014499,-118.33629
2488,Hollywood / Normandie,34.10164,-118.3007
2489,Crenshaw / Exposition,34.0227299,-118.33495
2490,Hollywood / Sycamore,34.10144,-118.3434799
2491,Hollywood / Vermont,34.1012,-118.29199
2493,Hollywood / Western,34.1016099,-118.30893
2494,Hollywood / Wilcox,34.1014799,-118.33119
2495,Hollywood / Wilton,34.10158,-118.3137899
2497,Hollywood / Vine,34.1017599,-118.32699
2498,Hollywood / Whitley,34.1014599,-118.33349
2499,Hollywood Way / Tulare,34.20288,-118.34862
2500,Admiralty / Palawan,33.98319,-118.4579499
2503,Hollywood Way / Clark,34.1645199,-118.3454899
2504,Hollywood Way / Verdugo,34.1607199,-118.3436599
2505,Vernon / Crenshaw,34.0037999,-118.3313799
2508,Holmes / 66th,33.97945,-118.24108
2509,Holmes / 68th,33.9778399,-118.2410799
2510,Del Amo / Lakewood,33.8472399,-118.14297
2511,1st / Chicago,34.04434,-118.21276
2512,Holmes / Gage,33.98183,-118.2410899
2513,Slauson / Holmes,33.9890999,-118.2408199
2519,Main / 1st,34.0523599,-118.24304
2520,Honolulu / La Crescenta,34.21147,-118.23975
2521,Honolulu / Rosemont,34.20879,-118.23542
2523,Hoover / Plata,34.07887,-118.28454
2524,Hubbard / 4th,34.2943099,-118.44487
2525,Hubbard / 1st,34.29183,-118.44766
2526,Hubbard / Garrick,34.3197799,-118.41626
2527,Hubbard / Eldridge,34.3157699,-118.42076
2528,Hubbard / Glenoaks,34.2993599,-118.43952
2529,Hubbard / Herrick,34.2967,-118.4425099
2531,Huntington / Atlantic,34.10669,-118.1344199
2532,Huntington / Lifur,34.0895699,-118.16715
2533,Huntington / Muscatel,34.12942,-118.0796599
2534,Huntington / Poplar,34.0902599,-118.16473
2535,7th / Hope,34.0477299,-118.2575099
2537,Huntington / Story,34.10887,-118.1308699
2539,Huntington / Sunnyslope,34.12779,-118.0878099
2540,Huntington / West,34.1194099,-118.112
2541,Huntington / Alhambra,34.09878,-118.1550199
2542,Hubbard / Foothill,34.3072,-118.4303799
2543,Hubbard / Gladstone,34.30983,-118.4273999
2544,Huntington / Bradbury,34.12522,-118.0960699
2545,Huntington / Monterey,34.0860899,-118.18724
2546,Huntington / Court,34.1046699,-118.13781
2547,Huntington / Del Mar,34.1238,-118.1001099
2548,Duarte / Buena Vista,34.1323599,-117.9778699
2549,Huntington / Fletcher,34.1039999,-118.1422
2550,Hubbard / Fenton,34.3125599,-118.42436
2551,Huntington / Fremont,34.1038799,-118.15209
2552,Eldridge / Hubbard,34.3154399,-118.4216799
2553,Huntington / Granada,34.11109,-118.1274999
2554,Hubbard / Fenton,34.3129799,-118.42426
2555,Huntington / La Presa,34.12869,-118.0848099
2557,Huntington / Maple,34.10122,-118.15496
2558,Hubbard / Gladstone,34.3104099,-118.42717
2559,Huntington / Marengo,34.1043599,-118.14685
2560,Huntington / Maycrest,34.0932199,-118.16033
2561,Huntington / Methodist Hospital,34.1339399,-118.04105
2562,Huntington / Eastern,34.08587,-118.1783599
2563,Huntington / Gainsborough,34.12559,-118.0967599
2564,Hubbard / Foothill,34.30725,-118.4306599
2565,Huntington / San Gabriel,34.1269499,-118.09074
2566,Huntington / Portola,34.0884799,-118.1722
2567,Huntington / Primrose,34.10396,-118.1488499
2568,Huntington / Pueblo,34.0873399,-118.1749
2569,Huntington / Rosemead,34.1301499,-118.0734
2570,Verdugo / Avenue 34,34.1134099,-118.23528
2571,Huntington / San Marino,34.12166,-118.10594
2572,Huntington / Saint Albans,34.1152699,-118.12116
2573,Huntington / Van Horne,34.0890699,-118.17043
2574,Huntington / Virginia,34.11747,-118.1172599
2575,Huntington / Grand,34.0967899,-118.15558
2577,Huntington / Harriman,34.08531,-118.1843599
2578,La Palma / Stanton,33.8468399,-117.99406
2580,Huntington / Esmeralda,34.08125,-118.1920899
2581,Huntington / Monterey,34.08564,-118.18726
2582,Huntington / Main,34.0963599,-118.15688
2590,Hyde Park / West,33.9805,-118.33488
2591,Hyde Park / 8th,33.9805499,-118.3267199
2592,Hyde Park / Crenshaw,33.9805199,-118.33109
2593,Hyde Park / Hyde Park,33.9759,-118.3483099
2594,Hyperion / Scotland,34.1012899,-118.2732799
2596,Hyperion / Effie,34.0939499,-118.27842
2598,Hyperion / Lyric,34.09883,-118.2741599
2599,Hyperion / Tracy,34.10381,-118.2734399
2603,Beacon / 1st,33.74343,-118.2805099
2604,Hawthorne / Imperial,33.93127,-118.3524399
2605,Imperial / Hawthorne,33.9310699,-118.35292
2607,Imperial / Old River School,33.9287799,-118.16178
2608,Century / Aviation,33.94558,-118.3783
2609,Imperial / Ardis,33.9168999,-118.12965
2610,Imperial / Atlantic,33.9308599,-118.18375
2613,Imperial / Barlin,33.91843,-118.14096
2614,Imperial / Bellflower,33.91692,-118.1255499
2615,Imperial / Benwell,33.93193,-118.1992399
2617,Imperial / Brookshire,33.9200499,-118.1439999
2618,Imperial / Bullis,33.93177,-118.19724
2619,Imperial / California,33.9305399,-118.2083899
2620,Imperial / Columbia,33.91689,-118.1337899
2621,Imperial / Cornish,33.9313,-118.19196
2622,Sepulveda / Magnolia,34.16449,-118.4663199
2623,Imperial / Doty,33.93084,-118.3396299
2624,Imperial / Downey,33.9216999,-118.1469699
2626,Imperial / Dunrobin,33.9169399,-118.12117
2627,Imperial Terminal,33.9315499,-118.4077199
2628,Imperial / Fairford,33.9169799,-118.0944999
2629,Imperial / Felton,33.9308099,-118.36519
2630,Wright / Imperial L.O.,33.9315199,-118.18062
2631,Imperial / Garfield,33.92972,-118.16783
2632,Imperial / Garfield Pl.,33.9299599,-118.1700099
2633,Imperial / Hughes,33.93071,-118.3929899
2635,Imperial / Inglewood,33.93081,-118.36098
2636,Imperial / Jackson,33.93105,-118.18905
2637,Imperial / Jersey,33.91698,-118.0863299
2638,Imperial / Martin Luther King Jr,33.93142,-118.2025999
2639,Lakewood / Imperial,33.91673,-118.1380699
2640,Imperial / Lakewood,33.91692,-118.1382599
2641,San Fernando / Arvia,34.0950599,-118.2308899
2642,Imperial / Lewis,33.93155,-118.19476
2643,Imperial / Long Beach,33.93043,-118.21122
2645,Imperial / Douglas,33.9307999,-118.38283
2646,Sepulveda / Walnut,33.92936,-118.3960999
2647,Sepulveda / Walnut,33.9292299,-118.39641
2648,Imperial / Nash,33.93079,-118.3871599
2649,Imperial / Norwalk,33.9169999,-118.07163
2651,Imperial / Orr And Day,33.91697,-118.0906699
2654,Imperial / Pine,33.9308399,-118.1865299
2656,Imperial / Prairie,33.93083,-118.3435599
2657,Imperial / Alameda,33.92984,-118.2250099
2659,Imperial / Smallwood,33.9254299,-118.1550399
2660,Imperial / State,33.9303,-118.21604
2661,Imperial / Studebaker,33.91698,-118.0988999
2662,Imperial / Volunteer,33.917,-118.06883
2663,Imperial / Woodruff,33.9169399,-118.11633
2666,Imperial / Atlantic,33.93068,-118.18257
2667,Imperial / California,33.9315299,-118.4041699
2675,Indiana / 3rd,34.0329699,-118.19224
2680,Inglewood / 118th,33.92705,-118.36145
2681,Inglewood / 120th,33.92381,-118.36145
2682,Inglewood / 138th,33.9057099,-118.36142
2683,Inglewood / 147th,33.8979999,-118.3614499
2684,Inglewood / 124th,33.9197599,-118.3614299
2685,Inglewood / El Segundo,33.9165499,-118.36142
2686,Inglewood / Imperial,33.93066,-118.36146
2687,Inglewood / 130th,33.91426,-118.36142
2688,Inglewood / 132nd,33.9128,-118.36142
2689,Inglewood / 134th,33.9101099,-118.3614699
2690,Inglewood / Rosecrans,33.9019699,-118.36144
2693,Irolo / San Marino,34.0547699,-118.3007599
2694,Irolo / James M Wood,34.05577,-118.30075
2696,Irolo / 8th,34.0575199,-118.3007599
2697,Paramount / Harrison,33.8834199,-118.15987
2698,Jefferson / Central,34.0115799,-118.2567799
2699,Jefferson / Maple,34.0171499,-118.2696199
2701,Jefferson / Beethoven,33.97615,-118.4206399
2702,Jefferson / McConnell,33.9770499,-118.41922
2703,Jefferson / Westlawn,33.97917,-118.4136699
2704,Jefferson / Campus Center,33.98133,-118.4087799
2705,Jefferson / Mesmer,33.9861799,-118.4013
2706,Jefferson / Slauson,33.9887199,-118.3973599
2707,Jet Propulsion Lab,34.1979599,-118.17531
2708,1830 John S Gibson,33.7613299,-118.28423
2709,Slauson / La Tijera,33.9877199,-118.3650199
2710,2001 John S Gibson,33.75867,-118.2875399
2712,Firestone / Rives,33.9445699,-118.1417199
2713,J.s. Gibson / Harbor Fwy Ramp,33.7565,-118.2894499
2714,Josephine / Atlantic,33.9153699,-118.19042
2715,Palm / Seville,33.9637299,-118.2227199
2716,Palm / Seville,33.9639799,-118.2233499
2719,Kanan / Canwood,34.1491599,-118.76036
2720,Kanan / Hillrise,34.1504099,-118.75936
2721,Roadside / Kanan,34.1451499,-118.7601
2723,Kester / Burbank,34.1722799,-118.45756
2724,Artesia / Orange,33.8747399,-118.17767
2725,Kester / Hatteras,34.1754799,-118.45755
2726,Kester / Magnolia,34.16459,-118.4575499
2729,Martin Luther King Jr / 4th,34.01065,-118.3216
2730,Martin Luther King Jr / 9th,34.01078,-118.3272099
2731,Martin Luther King Jr / Arlington,34.01094,-118.3180699
2732,Martin Luther King Jr / Budlong,34.01074,-118.29557
2734,Martin Luther King Jr / Coliseum,34.0177999,-118.3461999
2735,Martin Luther King Jr / Degnan,34.0108,-118.33157
2736,Martin Luther King Jr / Denker,34.01073,-118.3047999
2738,Martin Luther King Jr / Figueroa,34.0109999,-118.28199
2739,Martin Luther King Jr / Gramercy,34.0107199,-118.31407
2742,Martin Luther King Jr / Hillcrest,34.0165599,-118.34425
2743,Martin Luther King Jr / Hoover,34.01094,-118.2874799
2746,Martin Luther King Jr / Nicolet,34.01972,-118.34924
2747,Martin Luther King Jr / Normandie,34.0107399,-118.30043
2748,Martin Luther King Jr / Norton,33.93302,-118.20413
2751,Martin Luther King Jr / Vermont,34.01075,-118.2911199
2752,Do Not Announce This Stop!,34.0365599,-118.43495
2753,Sepulveda / Pico,34.0373799,-118.43526
2754,Martin Luther King Jr / Western,34.0107299,-118.30853
2755,Fairfax / Adams,34.0321199,-118.37107
2756,Martin Luther King Jr / Sutro,34.01076,-118.3237099
2757,Vernon / Broadway,34.00368,-118.2785699
2759,Martin Luther King Jr / Crenshaw,34.0116699,-118.3363
2761,Highland / Business Center,34.1336899,-117.9667299
2762,Duarte / Hope,34.1323799,-117.97105
2763,Arcadia Gold Line Station,34.1423599,-118.02971
2765,Wilmington / Victoria,33.86748,-118.23578
2766,La Brea / Don Lorenzo,34.0006499,-118.3587299
2767,La Brea / Arbor Vitae,33.95298,-118.3524699
2768,La Cienega / Slauson,33.9882999,-118.36978
